sku,store,saledate,stype,total_quantity,total_amount,total_profit
776350,8407,"2005-07-12 00:00:00",P,1,21.500,8.30
776350,8409,"2004-10-08 00:00:00",P,1,21.000,7.80
776350,8409,"2005-01-15 00:00:00",P,1,21.000,7.80
776350,8409,"2005-03-22 00:00:00",P,1,21.500,8.30
776350,8503,"2005-06-04 00:00:00",P,1,21.500,8.30
776350,8602,"2004-08-01 00:00:00",P,1,21.000,7.80
776350,8602,"2005-07-17 00:00:00",P,1,21.500,8.30
776350,8603,"2004-08-04 00:00:00",P,1,21.000,7.80
776350,8603,"2005-02-24 00:00:00",P,1,21.500,8.30
776350,8607,"2004-09-20 00:00:00",P,2,42.000,15.60
776350,8607,"2005-06-20 00:00:00",P,1,21.500,8.30
776350,8702,"2004-12-17 00:00:00",P,1,21.000,7.80
776350,8702,"2005-02-17 00:00:00",P,1,21.500,8.30
776350,8702,"2005-05-17 00:00:00",P,1,21.500,8.30
776350,8703,"2005-07-12 00:00:00",P,1,21.500,8.30
776350,8707,"2004-10-01 00:00:00",P,1,21.000,7.80
776350,8707,"2004-12-03 00:00:00",P,1,21.000,7.80
776350,8709,"2004-11-08 00:00:00",P,1,21.000,7.80
776350,8803,"2005-06-20 00:00:00",P,1,21.500,8.30
776350,9103,"2004-12-15 00:00:00",P,1,21.000,7.80
776350,9103,"2005-04-13 00:00:00",P,1,21.500,8.30
776350,9204,"2004-08-06 00:00:00",P,1,21.000,7.80
776350,9204,"2004-09-16 00:00:00",P,1,21.000,7.80
776350,9204,"2005-01-09 00:00:00",P,1,21.000,7.80
776350,9204,"2005-04-07 00:00:00",P,1,21.500,8.30
776350,9209,"2004-08-26 00:00:00",P,1,21.000,7.80
776350,9209,"2005-02-26 00:00:00",P,1,21.500,8.30
776350,9302,"2004-10-17 00:00:00",P,1,21.000,7.80
776350,9302,"2004-11-15 00:00:00",P,1,21.000,7.80
776350,9302,"2005-02-10 00:00:00",P,1,21.500,8.30
776350,9302,"2005-02-15 00:00:00",P,1,21.500,8.30
776350,9302,"2005-02-20 00:00:00",P,1,21.500,8.30
776350,9302,"2005-03-21 00:00:00",P,1,21.500,8.30
776350,9302,"2005-06-08 00:00:00",P,1,21.500,8.30
776350,9303,"2005-01-09 00:00:00",P,1,21.000,7.80
776350,9304,"2004-08-01 00:00:00",P,1,21.000,7.80
776350,9304,"2004-08-26 00:00:00",P,1,21.000,7.80
776350,9304,"2004-12-22 00:00:00",P,1,21.000,7.80
776350,9304,"2005-01-24 00:00:00",P,1,21.000,7.80
776350,9304,"2005-03-14 00:00:00",P,1,21.500,8.30
776350,9402,"2004-09-22 00:00:00",P,1,21.000,7.80
776350,9404,"2005-04-29 00:00:00",P,1,21.500,8.30
776350,9409,"2005-05-27 00:00:00",P,1,21.500,8.30
776350,9503,"2004-08-02 00:00:00",P,1,21.000,7.80
776350,9504,"2004-09-26 00:00:00",P,1,21.000,7.80
776350,9504,"2004-10-30 00:00:00",P,1,21.000,7.80
776350,9504,"2005-03-16 00:00:00",P,1,21.500,8.30
776350,9504,"2005-04-05 00:00:00",P,1,21.500,8.30
776350,9603,"2004-08-09 00:00:00",P,1,21.000,7.80
776350,9609,"2005-03-08 00:00:00",P,1,21.500,8.30
776350,9609,"2005-04-01 00:00:00",P,1,21.500,8.30
776350,9704,"2005-05-12 00:00:00",P,1,21.500,8.30
776350,9709,"2004-10-06 00:00:00",P,1,21.000,7.80
776350,9709,"2005-03-14 00:00:00",P,1,21.500,8.30
776350,9709,"2005-04-20 00:00:00",P,1,21.500,8.30
776350,9806,"2004-10-17 00:00:00",P,1,20.000,6.80
776350,9909,"2004-08-01 00:00:00",P,1,21.000,7.80
776350,9909,"2004-12-10 00:00:00",P,1,21.000,7.80
776371,2603,"2005-03-04 00:00:00",P,1,8.000,-4.80
776391,3402,"2005-03-07 00:00:00",P,1,5.000,-1.00
776408,6703,"2004-12-03 00:00:00",P,1,38.000,24.00
776429,1709,"2005-03-30 00:00:00",P,1,2.000,-1.36
776520,2204,"2005-06-10 00:00:00",P,1,8.750,-5.25
776527,609,"2005-08-26 00:00:00",P,1,10.320,-15.68
776527,2502,"2005-02-23 00:00:00",P,1,59.000,33.00
776527,5303,"2005-07-01 00:00:00",P,1,14.750,-11.25
776527,5802,"2005-03-25 00:00:00",P,1,59.000,33.00
776527,8404,"2005-04-28 00:00:00",P,1,27.990,1.99
776527,8902,"2004-11-17 00:00:00",P,1,59.000,33.00
776555,2707,"2005-01-29 00:00:00",P,1,7.700,-1.10
776577,103,"2005-02-19 00:00:00",P,1,19.500,10.30
776577,809,"2004-08-12 00:00:00",P,1,19.500,10.30
776577,2609,"2004-10-15 00:00:00",P,1,19.500,10.30
776577,3304,"2005-07-30 00:00:00",P,1,19.500,10.30
776577,3807,"2004-12-31 00:00:00",P,1,14.620,5.42
776577,4409,"2004-09-11 00:00:00",P,1,19.500,10.30
776577,4907,"2005-06-16 00:00:00",P,1,14.620,5.42
776577,7603,"2005-04-05 00:00:00",P,1,14.620,5.42
776577,7707,"2004-09-09 00:00:00",P,1,19.500,10.30
776624,3109,"2004-08-06 00:00:00",P,1,24.000,15.00
776629,5104,"2004-12-19 00:00:00",P,1,37.500,1.00
776664,2007,"2004-12-22 00:00:00",P,1,12.500,7.50
776664,2907,"2005-01-28 00:00:00",P,1,5.850,0.85
776675,4309,"2005-01-14 00:00:00",P,1,4.870,-2.93
776678,1509,"2005-03-10 00:00:00",P,1,2.990,-3.31
776678,2007,"2005-02-24 00:00:00",P,1,1.870,-4.43
776678,7304,"2005-03-22 00:00:00",P,1,3.750,-2.55
776678,7902,"2004-09-17 00:00:00",P,1,15.000,8.70
776827,1509,"2005-03-03 00:00:00",P,1,16.000,8.00
776827,2109,"2004-11-11 00:00:00",P,1,16.000,8.00
776827,2602,"2005-08-06 00:00:00",P,1,16.000,8.00
776827,2809,"2005-01-07 00:00:00",P,1,16.000,8.00
776827,5203,"2004-12-26 00:00:00",P,1,16.000,8.00
776827,5904,"2005-08-04 00:00:00",P,1,16.000,8.00
776827,6404,"2004-08-05 00:00:00",P,1,16.000,8.00
776827,7103,"2004-09-13 00:00:00",P,1,16.000,8.00
776827,8604,"2005-04-28 00:00:00",P,1,16.000,8.00
776827,9103,"2004-10-08 00:00:00",P,1,16.000,8.00
776841,603,"2004-10-07 00:00:00",P,1,39.000,23.00
776841,2504,"2004-10-24 00:00:00",P,1,38.000,23.00
776891,2804,"2005-06-16 00:00:00",P,1,25.750,12.95
776891,3204,"2004-11-29 00:00:00",P,1,24.000,11.20
776891,4007,"2005-05-08 00:00:00",P,1,24.000,11.20
776891,9302,"2005-07-09 00:00:00",P,1,24.000,11.20
776891,9806,"2005-08-15 00:00:00",P,1,25.750,12.95
776931,2102,"2005-03-18 00:00:00",P,1,14.500,2.50
776931,2502,"2005-01-06 00:00:00",P,1,29.000,17.00
776931,3503,"2005-02-22 00:00:00",P,1,4.250,-7.75
776931,9303,"2004-11-11 00:00:00",P,1,34.000,22.00
776967,204,"2005-04-26 00:00:00",P,1,6.820,-10.18
776967,4309,"2005-04-20 00:00:00",P,1,9.750,-7.25
776967,9609,"2005-03-10 00:00:00",P,1,7.990,-9.01
776995,1104,"2005-03-05 00:00:00",P,1,19.620,-17.63
776995,6804,"2004-12-23 00:00:00",P,1,78.500,41.25
776995,7502,"2005-06-27 00:00:00",P,1,19.620,-17.63
776995,8302,"2004-11-21 00:00:00",P,1,78.500,41.25
776995,8702,"2005-01-01 00:00:00",P,1,78.500,41.25
777016,1703,"2005-03-21 00:00:00",P,1,46.000,27.16
777016,2809,"2005-05-12 00:00:00",P,1,34.500,15.66
777016,3504,"2005-05-20 00:00:00",P,1,29.990,11.15
777016,4704,"2005-06-01 00:00:00",P,1,23.000,4.16
777016,6804,"2005-05-21 00:00:00",P,1,29.990,11.15
777016,7404,"2005-05-18 00:00:00",P,1,29.990,11.15
777096,6009,"2005-01-07 00:00:00",P,1,34.000,21.00
777126,8007,"2005-06-29 00:00:00",P,1,14.750,-7.79
777196,7103,"2005-02-24 00:00:00",P,1,0.870,-2.13
777196,8102,"2005-02-05 00:00:00",P,1,1.750,-1.25
777236,3003,"2005-02-18 00:00:00",P,1,5.500,-3.00
777240,3602,"2005-08-12 00:00:00",P,1,9.000,2.00
777240,5804,"2005-07-20 00:00:00",P,1,9.000,2.00
777240,7103,"2005-07-09 00:00:00",P,1,9.000,2.00
777252,9309,"2005-01-20 00:00:00",P,1,6.000,-3.00
777271,502,"2005-03-02 00:00:00",P,1,44.000,26.10
777271,2602,"2005-07-30 00:00:00",P,1,22.000,4.10
777271,6202,"2005-04-29 00:00:00",P,1,20.990,3.09
777271,6302,"2005-07-28 00:00:00",P,1,15.400,-2.50
777335,2702,"2005-01-01 00:00:00",P,1,21.000,8.50
777335,3702,"2004-12-08 00:00:00",P,1,21.000,8.50
777335,3802,"2005-01-27 00:00:00",P,1,9.800,-2.70
777349,809,"2005-04-14 00:00:00",P,1,5.000,2.20
777349,2409,"2005-05-04 00:00:00",P,1,6.000,3.20
777349,3304,"2005-04-14 00:00:00",P,1,7.000,4.20
777349,4307,"2005-08-26 00:00:00",P,1,6.000,3.20
777349,5304,"2005-07-12 00:00:00",P,1,6.000,3.20
777349,6604,"2004-12-05 00:00:00",P,1,5.000,2.20
777349,7103,"2005-04-21 00:00:00",P,1,6.000,3.20
777349,7707,"2004-12-09 00:00:00",P,1,7.000,4.20
777349,7902,"2005-08-03 00:00:00",P,1,6.000,3.20
777349,8002,"2005-06-27 00:00:00",P,1,7.000,4.20
777349,8202,"2004-12-01 00:00:00",P,1,7.000,4.20
777349,8404,"2004-11-28 00:00:00",P,1,7.000,4.20
777349,9504,"2005-05-17 00:00:00",P,1,6.000,3.20
777351,1502,"2005-04-05 00:00:00",P,1,32.830,14.62
777351,3102,"2005-06-01 00:00:00",P,1,12.250,-5.96
777351,7702,"2005-04-30 00:00:00",P,1,17.150,-1.06
777351,8702,"2005-04-27 00:00:00",P,1,17.150,-1.06
777351,8902,"2005-04-06 00:00:00",P,1,32.830,14.62
777367,3502,"2005-07-14 00:00:00",P,1,6.000,-2.53
777367,7602,"2005-05-14 00:00:00",P,1,16.080,7.55
777373,1502,"2005-01-28 00:00:00",P,1,38.000,24.00
777374,4102,"2005-06-28 00:00:00",P,1,79.000,41.40
777416,1403,"2005-08-09 00:00:00",P,1,14.990,3.39
777416,4302,"2005-06-22 00:00:00",P,1,19.990,8.39
777416,5502,"2005-04-14 00:00:00",P,1,25.000,13.40
777416,8007,"2005-06-16 00:00:00",P,1,25.000,13.40
777423,3602,"2004-11-08 00:00:00",P,1,12.990,7.49
777454,202,"2005-05-16 00:00:00",P,1,39.990,13.49
777454,1104,"2005-04-29 00:00:00",P,1,59.000,32.50
777454,1104,"2005-07-07 00:00:00",P,1,39.990,13.49
777454,2402,"2005-05-11 00:00:00",P,1,39.990,13.49
777454,2604,"2005-06-03 00:00:00",P,1,39.990,13.49
777454,7907,"2005-07-18 00:00:00",P,1,29.500,3.00
777473,402,"2005-05-22 00:00:00",P,1,25.000,9.75
777473,7702,"2005-04-05 00:00:00",P,1,37.500,22.25
777533,103,"2005-06-28 00:00:00",P,1,18.000,7.00
777533,707,"2005-05-19 00:00:00",P,1,12.000,1.00
777533,5602,"2005-06-17 00:00:00",P,1,18.000,7.00
777533,7403,"2005-08-23 00:00:00",P,1,8.400,-2.60
777533,7704,"2005-08-15 00:00:00",P,1,12.000,1.00
777589,4303,"2005-05-19 00:00:00",P,1,45.000,28.75
777589,8409,"2005-08-05 00:00:00",P,1,22.500,6.25
777589,9709,"2005-07-27 00:00:00",P,1,23.620,7.37
777607,402,"2005-04-15 00:00:00",P,1,50.000,28.50
777620,5403,"2005-07-29 00:00:00",P,1,12.160,-22.59
777648,907,"2005-05-27 00:00:00",P,1,9.750,-4.75
777648,2307,"2005-04-07 00:00:00",P,1,19.500,5.00
777648,3307,"2005-06-03 00:00:00",P,1,9.750,-4.75
777648,7807,"2005-04-29 00:00:00",P,1,13.650,-0.85
777651,7707,"2005-05-28 00:00:00",P,1,79.990,20.49
777800,4704,"2005-04-12 00:00:00",P,1,14.000,8.00
777870,4303,"2005-02-23 00:00:00",P,1,3.000,-7.00
777973,507,"2005-04-01 00:00:00",P,1,19.990,11.49
777973,1402,"2005-03-01 00:00:00",P,1,21.990,13.49
777973,1807,"2005-03-19 00:00:00",P,1,19.990,11.49
777973,4109,"2005-02-25 00:00:00",P,1,17.990,9.49
777973,4904,"2005-08-12 00:00:00",P,1,12.990,4.49
778010,1502,"2005-03-05 00:00:00",P,1,50.000,31.52
778010,8604,"2005-05-17 00:00:00",P,1,50.000,30.32
778032,1607,"2005-06-06 00:00:00",P,1,149.000,106.80
778032,9806,"2005-07-19 00:00:00",P,1,74.500,32.30
778053,4409,"2005-02-20 00:00:00",P,1,13.500,-8.00
778121,2907,"2005-03-01 00:00:00",P,1,5.000,2.90
778121,3103,"2005-07-02 00:00:00",P,1,3.000,0.90
778121,3304,"2005-06-23 00:00:00",P,1,1.990,-0.11
778121,3407,"2005-06-03 00:00:00",P,1,4.020,1.92
778121,4307,"2005-08-15 00:00:00",P,1,3.000,0.90
778121,8609,"2005-08-10 00:00:00",P,1,3.000,0.90
778128,7204,"2005-03-10 00:00:00",P,1,7.250,-4.25
778135,4202,"2005-05-31 00:00:00",P,1,119.000,74.05
778142,8602,"2005-03-08 00:00:00",P,1,55.000,45.45
778175,2707,"2004-12-19 00:00:00",P,1,9.990,3.74
778175,2707,"2005-02-25 00:00:00",P,1,4.000,-2.25
778192,103,"2004-12-26 00:00:00",P,1,39.500,28.50
778192,1104,"2005-01-14 00:00:00",P,1,39.500,28.50
778216,507,"2005-08-23 00:00:00",P,1,10.500,-1.50
778216,6203,"2005-07-26 00:00:00",P,1,15.750,3.75
778216,8703,"2005-08-26 00:00:00",P,1,15.750,3.75
778216,9402,"2005-06-08 00:00:00",P,1,30.000,18.00
778241,1207,"2005-07-23 00:00:00",P,1,9.990,0.01
778241,4107,"2005-07-14 00:00:00",P,1,9.990,0.01
778241,4802,"2005-04-02 00:00:00",P,1,25.000,15.02
778360,7507,"2005-06-10 00:00:00",P,1,82.540,25.54
778363,209,"2005-06-28 00:00:00",P,1,2.250,-0.12
778363,307,"2005-07-18 00:00:00",P,1,2.250,-0.12
778363,309,"2005-08-06 00:00:00",P,1,2.250,-0.12
778363,504,"2005-06-21 00:00:00",P,1,4.500,2.13
778363,509,"2005-07-10 00:00:00",P,1,2.250,-0.12
778363,603,"2005-07-11 00:00:00",P,1,2.250,-0.12
778363,609,"2005-07-07 00:00:00",P,1,2.250,-0.12
778363,709,"2005-06-27 00:00:00",P,1,2.250,-0.12
778363,807,"2005-07-04 00:00:00",P,1,2.250,-0.12
778363,807,"2005-07-05 00:00:00",P,1,2.250,-0.12
778363,809,"2005-07-27 00:00:00",P,1,1.570,-0.80
778363,1009,"2005-07-05 00:00:00",P,1,2.250,-0.12
778363,1009,"2005-08-25 00:00:00",P,1,1.570,-0.80
778363,1103,"2005-07-10 00:00:00",P,1,0.900,-1.47
778363,1403,"2005-06-21 00:00:00",P,1,4.500,2.13
778363,1609,"2005-07-03 00:00:00",P,1,2.250,-0.12
778363,1709,"2005-07-23 00:00:00",P,1,2.250,-0.12
778363,1909,"2005-07-04 00:00:00",P,1,2.250,-0.12
778363,2009,"2005-07-02 00:00:00",P,1,2.250,-0.12
778363,2204,"2005-03-04 00:00:00",P,1,9.000,6.63
778363,2307,"2005-06-29 00:00:00",P,1,2.250,-0.12
778363,2402,"2005-07-01 00:00:00",P,1,2.250,-0.12
778363,2502,"2005-07-01 00:00:00",P,1,2.250,-0.12
778363,2804,"2005-06-26 00:00:00",P,1,2.250,-0.12
778363,3207,"2005-06-28 00:00:00",P,1,2.250,-0.12
778363,4003,"2005-06-28 00:00:00",P,1,2.250,-0.12
778363,4202,"2005-06-27 00:00:00",P,1,2.250,-0.12
778363,4209,"2005-07-11 00:00:00",P,2,4.500,-0.24
778363,4303,"2005-06-28 00:00:00",P,1,2.250,-0.12
778363,4403,"2005-07-20 00:00:00",P,1,2.250,-0.12
778363,4404,"2005-07-25 00:00:00",P,1,2.250,-0.12
778363,4409,"2005-07-21 00:00:00",P,1,2.250,-0.12
778363,4902,"2005-06-26 00:00:00",P,1,2.250,-0.12
778363,4907,"2005-07-27 00:00:00",P,1,1.570,-0.80
778363,5104,"2005-07-03 00:00:00",P,1,2.250,-0.12
778363,5204,"2005-07-07 00:00:00",P,1,1.130,-1.24
778363,5304,"2005-05-25 00:00:00",P,1,4.500,2.13
778363,6002,"2005-06-04 00:00:00",P,1,4.500,2.13
778363,6009,"2005-06-24 00:00:00",P,1,4.500,2.13
778363,6903,"2005-07-22 00:00:00",P,1,1.490,-0.88
778363,7003,"2005-08-04 00:00:00",P,1,1.490,-0.88
778363,7302,"2005-06-17 00:00:00",P,1,4.500,2.13
778363,7303,"2005-07-01 00:00:00",P,1,2.250,-0.12
778363,7404,"2005-06-27 00:00:00",P,1,2.250,-0.12
778363,8002,"2005-07-07 00:00:00",P,1,2.250,-0.12
778363,8302,"2005-07-23 00:00:00",P,1,2.250,-0.12
778363,8309,"2005-07-21 00:00:00",P,1,2.250,-0.12
778363,8503,"2005-05-29 00:00:00",P,1,4.500,2.13
778363,8504,"2005-07-02 00:00:00",P,1,2.250,-0.12
778363,9103,"2005-05-30 00:00:00",P,1,4.500,2.13
778363,9202,"2005-06-22 00:00:00",P,1,4.500,2.13
778363,9204,"2005-06-16 00:00:00",P,1,4.500,2.13
778363,9209,"2005-07-31 00:00:00",P,1,2.250,-0.12
778363,9804,"2005-06-06 00:00:00",P,1,4.500,2.13
778407,7907,"2005-06-07 00:00:00",P,1,51.200,27.95
778415,507,"2005-07-28 00:00:00",P,1,46.980,2.23
778415,4309,"2005-08-19 00:00:00",P,1,44.750,0.00
778415,7004,"2005-08-07 00:00:00",P,1,67.120,22.37
778415,8109,"2005-07-27 00:00:00",P,1,46.980,2.23
778429,2607,"2005-05-19 00:00:00",P,1,29.500,17.11
778437,4707,"2005-08-26 00:00:00",P,1,5.950,-7.05
778437,8007,"2005-06-09 00:00:00",P,1,15.990,2.99
778437,8607,"2005-05-27 00:00:00",P,1,19.990,6.99
778440,1109,"2005-04-18 00:00:00",P,1,36.000,17.00
778440,6109,"2005-05-22 00:00:00",P,1,24.000,5.00
778440,6202,"2005-05-04 00:00:00",P,1,24.000,4.00
778474,3807,"2005-05-26 00:00:00",P,1,29.000,18.00
778489,2102,"2005-03-07 00:00:00",P,1,69.000,43.42
778492,8702,"2005-05-03 00:00:00",P,1,49.990,7.01
778502,3502,"2005-08-02 00:00:00",P,1,78.000,45.57
778573,202,"2005-07-15 00:00:00",P,1,16.000,3.20
778573,3307,"2005-08-11 00:00:00",P,1,24.000,11.20
778573,8602,"2005-06-18 00:00:00",P,1,24.000,11.20
778573,9709,"2005-05-28 00:00:00",P,1,32.000,19.20
778582,107,"2005-07-26 00:00:00",P,1,6.300,-0.95
778582,402,"2005-07-02 00:00:00",P,1,10.120,2.87
778582,4203,"2005-06-01 00:00:00",P,1,13.500,6.25
778582,7202,"2005-08-09 00:00:00",P,1,4.500,-2.75
778631,5603,"2005-08-13 00:00:00",P,1,6.000,0.50
778645,204,"2005-05-24 00:00:00",P,1,17.990,9.99
778645,6404,"2005-07-15 00:00:00",P,1,12.990,4.99
778645,9609,"2005-05-17 00:00:00",P,1,17.990,9.24
778705,1104,"2005-03-17 00:00:00",P,1,4.990,-0.41
778705,4204,"2005-03-04 00:00:00",P,1,14.500,9.10
778705,4904,"2005-02-13 00:00:00",P,1,19.990,14.59
778817,3509,"2005-07-29 00:00:00",P,1,6.640,0.14
778832,8507,"2005-08-13 00:00:00",P,1,99.500,16.00
778875,302,"2005-07-26 00:00:00",P,1,9.800,2.30
778875,6202,"2005-06-29 00:00:00",P,1,16.000,8.50
778918,102,"2005-08-12 00:00:00",P,1,4.990,-13.01
778918,402,"2005-05-25 00:00:00",P,1,50.000,32.00
778918,3202,"2005-08-23 00:00:00",P,1,17.500,-0.50
778918,5602,"2005-07-12 00:00:00",P,1,33.500,15.50
778918,7702,"2005-07-09 00:00:00",P,1,33.500,15.50
778918,8402,"2005-04-12 00:00:00",P,1,50.000,32.00
778918,8402,"2005-06-07 00:00:00",P,1,35.000,17.00
778918,8402,"2005-07-26 00:00:00",P,1,23.450,5.45
778937,103,"2005-08-23 00:00:00",P,1,23.800,3.40
778937,1103,"2005-08-24 00:00:00",P,1,23.800,3.40
778940,802,"2005-06-17 00:00:00",P,1,14.990,1.49
778940,3802,"2005-07-14 00:00:00",P,1,8.000,-5.50
778940,4302,"2005-04-22 00:00:00",P,1,29.990,16.49
778940,8402,"2005-03-23 00:00:00",P,1,32.000,18.50
778940,8404,"2005-03-24 00:00:00",P,1,29.990,16.49
779001,4407,"2005-08-12 00:00:00",P,1,15.000,4.71
779020,2102,"2005-04-26 00:00:00",P,1,34.000,20.50
779030,307,"2005-02-14 00:00:00",P,1,41.000,16.40
779030,402,"2005-06-10 00:00:00",P,1,41.000,16.40
779030,1107,"2005-02-08 00:00:00",P,1,41.000,16.40
779030,2409,"2005-05-16 00:00:00",P,1,41.000,16.40
779030,3107,"2005-02-13 00:00:00",P,1,41.000,16.40
779030,5602,"2005-04-22 00:00:00",P,1,41.000,16.40
779030,6009,"2005-02-19 00:00:00",P,1,41.000,16.40
779030,6503,"2005-02-10 00:00:00",P,1,41.000,16.40
779030,7603,"2005-02-09 00:00:00",P,1,41.000,16.40
779030,7907,"2005-02-27 00:00:00",P,1,41.000,16.40
779030,8709,"2005-01-15 00:00:00",P,1,41.000,16.40
779040,302,"2005-06-26 00:00:00",P,1,6.000,1.80
779040,902,"2005-06-23 00:00:00",P,1,6.000,1.80
779040,1602,"2005-08-19 00:00:00",P,1,12.000,7.80
779066,8302,"2005-05-03 00:00:00",P,1,39.000,19.50
779099,2109,"2005-07-19 00:00:00",P,1,8.000,5.20
779142,8109,"2005-05-21 00:00:00",P,1,10.000,6.00
779143,4109,"2005-06-17 00:00:00",P,1,25.500,13.50
779204,2009,"2005-08-17 00:00:00",P,1,42.500,2.55
779204,7102,"2004-12-07 00:00:00",P,1,49.990,10.04
779378,1107,"2005-05-22 00:00:00",P,1,22.000,13.20
779378,2704,"2005-05-04 00:00:00",P,1,22.000,13.20
779378,3304,"2005-06-07 00:00:00",P,1,22.000,13.20
779417,8204,"2005-08-25 00:00:00",P,1,4.900,-0.35
779417,9204,"2005-06-15 00:00:00",P,1,14.000,8.75
779475,2007,"2005-07-29 00:00:00",P,1,59.000,31.50
779483,9303,"2005-05-04 00:00:00",P,1,49.000,33.50
779486,309,"2005-06-19 00:00:00",P,1,50.000,26.50
779486,3003,"2005-06-08 00:00:00",P,1,50.000,26.50
779522,9504,"2005-08-12 00:00:00",P,1,38.000,28.20
779539,209,"2005-08-12 00:00:00",P,1,29.480,12.85
779558,4303,"2005-08-24 00:00:00",P,1,24.990,14.99
779558,4604,"2005-08-16 00:00:00",P,1,19.990,9.99
779616,4403,"2005-07-28 00:00:00",P,1,3.500,-1.00
779616,7103,"2005-07-03 00:00:00",P,1,9.990,5.49
779630,809,"2005-07-16 00:00:00",P,1,58.000,35.00
779703,4907,"2005-07-06 00:00:00",P,1,32.000,23.51
779704,202,"2005-07-01 00:00:00",P,1,6.750,-0.25
779704,1502,"2005-04-09 00:00:00",P,1,18.000,11.00
779817,609,"2005-07-14 00:00:00",P,1,29.000,16.50
779817,4007,"2005-08-12 00:00:00",P,1,14.500,2.00
779817,7907,"2005-05-30 00:00:00",P,1,29.000,16.50
779850,6402,"2005-05-20 00:00:00",P,1,44.000,27.00
779963,2502,"2005-04-18 00:00:00",P,1,42.000,16.80
779963,3002,"2005-05-14 00:00:00",P,1,42.000,16.80
779963,3502,"2005-05-25 00:00:00",P,1,42.000,16.80
779963,6604,"2005-07-23 00:00:00",P,1,42.000,16.80
780033,3303,"2004-08-17 00:00:00",P,1,36.000,18.00
780033,3604,"2004-10-06 00:00:00",P,1,36.000,18.00
780033,9806,"2005-05-05 00:00:00",P,1,36.000,18.00
780045,9503,"2005-08-09 00:00:00",P,1,26.000,17.28
780151,704,"2005-08-26 00:00:00",P,1,38.000,21.50
780307,4902,"2005-07-28 00:00:00",P,1,9.990,4.99
780349,1407,"2005-08-22 00:00:00",P,1,16.000,8.50
780349,7507,"2005-08-15 00:00:00",P,1,16.000,8.50
780552,1009,"2004-11-26 00:00:00",P,1,89.000,46.70
780862,2604,"2004-09-24 00:00:00",P,1,9.750,-6.00
780862,4007,"2005-01-23 00:00:00",P,1,9.750,-6.00
780862,7007,"2005-02-13 00:00:00",P,1,19.500,3.75
780888,304,"2005-06-01 00:00:00",P,1,2.250,-0.30
780888,707,"2005-01-25 00:00:00",P,1,3.150,0.60
780888,2702,"2005-03-15 00:00:00",P,1,4.500,1.95
780888,4109,"2004-10-24 00:00:00",P,1,4.500,1.95
780888,4309,"2004-08-06 00:00:00",P,1,4.500,1.95
780926,1807,"2005-07-03 00:00:00",P,1,14.000,3.00
781124,6009,"2005-06-27 00:00:00",P,1,9.000,2.00
781414,7503,"2005-08-10 00:00:00",P,1,5.000,3.50
781953,9304,"2004-08-27 00:00:00",P,1,1.050,-0.60
782127,7503,"2005-04-29 00:00:00",P,1,7.500,3.50
782329,8902,"2004-09-08 00:00:00",P,1,14.990,14.99
782340,3307,"2004-12-25 00:00:00",P,1,27.000,9.75
782991,103,"2005-02-18 00:00:00",P,1,1.500,-0.60
782991,107,"2004-11-11 00:00:00",P,1,5.000,2.90
782991,304,"2004-12-01 00:00:00",P,1,6.000,3.90
782991,603,"2005-02-20 00:00:00",P,1,1.500,-0.60
782991,907,"2004-09-26 00:00:00",P,1,5.000,2.90
782991,1203,"2004-10-08 00:00:00",P,1,5.000,2.90
782991,1403,"2005-01-21 00:00:00",P,1,5.000,2.90
782991,1709,"2004-11-12 00:00:00",P,1,5.000,2.90
782991,2103,"2005-02-05 00:00:00",P,1,6.000,3.90
782991,2602,"2005-08-10 00:00:00",P,1,5.000,2.90
782991,2609,"2004-12-25 00:00:00",P,1,4.500,2.40
782991,2702,"2005-02-03 00:00:00",P,1,5.000,2.90
782991,2707,"2004-12-29 00:00:00",P,1,4.500,2.40
782991,2807,"2005-03-29 00:00:00",P,1,5.000,2.90
782991,2809,"2004-09-18 00:00:00",P,1,5.000,2.90
782991,3307,"2004-12-17 00:00:00",P,1,5.000,2.90
782991,3403,"2004-11-13 00:00:00",P,1,6.000,3.90
782991,4103,"2004-12-22 00:00:00",P,1,5.000,2.90
782991,4104,"2004-09-25 00:00:00",P,1,5.000,2.90
782991,4403,"2004-08-27 00:00:00",P,1,6.000,3.90
782991,4407,"2004-12-16 00:00:00",P,1,5.000,2.90
782991,5104,"2005-03-25 00:00:00",P,1,4.500,2.40
782991,5204,"2005-02-18 00:00:00",P,1,1.500,-0.60
782991,6304,"2005-02-02 00:00:00",P,1,5.000,2.90
782991,6403,"2005-01-20 00:00:00",P,1,5.000,2.90
782991,7102,"2004-10-15 00:00:00",P,1,6.000,3.90
782991,7102,"2004-12-23 00:00:00",P,1,5.000,2.90
782991,7704,"2005-08-10 00:00:00",P,1,3.000,0.90
782991,7807,"2005-02-15 00:00:00",P,1,1.500,-0.60
782991,8402,"2004-11-05 00:00:00",P,1,6.000,3.90
782991,8402,"2004-12-20 00:00:00",P,1,5.000,2.90
782991,8603,"2005-02-23 00:00:00",P,1,0.810,-1.29
782991,8902,"2005-08-08 00:00:00",P,1,5.000,2.90
782991,9304,"2004-11-18 00:00:00",P,1,4.500,2.40
783514,704,"2005-06-11 00:00:00",P,1,12.500,5.00
783514,1203,"2004-08-30 00:00:00",P,1,12.500,5.00
